player name,mvp,ops,avg,rbi,hr
Willard Marshall,Not MVP,0.770,0.272,86,14
Eddie Waitkus,Not MVP,0.764,0.295,44,7
Pee Wee Reese,Not MVP,0.753,0.274,75,9
Dick Sisler,Not MVP,0.752,0.274,56,11
Bill Rigney,Not MVP,0.731,0.264,43,10
Danny Murtaugh,Not MVP,0.721,0.290,71,1
Stan Rojek,Not MVP,0.721,0.290,51,4
Ralph Kiner,Not MVP,1.055,0.313,127,51
Johnny Mize,Not MVP,0.998,0.302,138,51
Whitey Kurowski,Not MVP,0.964,0.310,104,27
Bob Elliott,MVP,0.927,0.317,113,22
Walker Cooper,Not MVP,0.926,0.305,122,35
Harry Walker,Not MVP,0.924,0.363,41,1
Stan Musial,Not MVP,0.902,0.312,95,19
Willard Marshall,Not MVP,0.894,0.291,107,36
Hank Greenberg,Not MVP,0.886,0.249,74,25
Earl Torgeson,Not MVP,0.884,0.281,78,16
Augie Galan,Not MVP,0.865,0.314,61,6
Bobby Thomson,Not MVP,0.844,0.283,85,29
Dixie Walker,Not MVP,0.842,0.306,94,9
Pee Wee Reese,Not MVP,0.841,0.284,73,12
Bill Nicholson,Not MVP,0.830,0.244,75,26
Grady Hatton,Not MVP,0.825,0.281,77,16
Enos Slaughter,Not MVP,0.818,0.294,86,10
Jackie Robinson,Not MVP,0.810,0.297,48,12
Andy Pafko,Not MVP,0.800,0.302,66,13
Eddie Miller,Not MVP,0.790,0.268,87,19
Sid Gordon,Not MVP,0.789,0.272,57,13
Phil Cavarretta,Not MVP,0.787,0.314,63,2
Bruce Edwards,Not MVP,0.782,0.295,80,9
Tommy Holmes,Not MVP,0.776,0.309,53,9
Frankie Gustine,Not MVP,0.773,0.297,67,9
Stan Musial,MVP,1.021,0.365,103,16
Whitey Kurowski,Not MVP,0.853,0.301,89,14
Del Ennis,Not MVP,0.849,0.313,73,17
Dixie Walker,Not MVP,0.839,0.319,116,9
Enos Slaughter,Not MVP,0.838,0.300,130,18
Phil Cavarretta,Not MVP,0.836,0.294,78,8
Johnny Hopp,Not MVP,0.827,0.333,48,3
Billy Herman,Not MVP,0.808,0.298,50,3
Tommy Holmes,Not MVP,0.801,0.310,79,6
Grady Hatton,Not MVP,0.791,0.271,69,14
Pete Reiser,Not MVP,0.789,0.277,73,11
Eddie Stanky,Not MVP,0.788,0.273,36,0
Ralph Kiner,Not MVP,0.775,0.247,81,23
Jim Russell,Not MVP,0.766,0.277,50,8
Pee Wee Reese,Not MVP,0.762,0.284,60,5
Sid Gordon,Not MVP,0.758,0.293,45,5
Buddy Blattner,Not MVP,0.755,0.255,49,11
Ron Northey,Not MVP,0.754,0.249,62,16
Johnny Wyrostek,Not MVP,0.749,0.281,45,6
Elbie Fletcher,Not MVP,0.739,0.256,66,4
Willard Marshall,Not MVP,0.733,0.282,48,13
Frank McCormick,Not MVP,0.730,0.284,66,11
Bob Elliott,Not MVP,0.710,0.263,68,5
Jim Tabor,Not MVP,0.696,0.268,50,10
Frankie Gustine,Not MVP,0.696,0.259,52,8
Tommy Holmes,Not MVP,0.997,0.352,117,28
Phil Cavarretta,MVP,0.949,0.355,97,6
Mel Ott,Not MVP,0.910,0.308,79,21
Whitey Kurowski,Not MVP,0.894,0.323,102,21
Augie Galan,Not MVP,0.864,0.307,92,9
Goody Rosen,Not MVP,0.840,0.325,75,12
Stan Hack,Not MVP,0.826,0.323,43,2
Dixie Walker,Not MVP,0.820,0.300,124,8
Luis Olmo,Not MVP,0.818,0.313,110,10
Andy Pafko,Not MVP,0.816,0.298,110,12
Jim Russell,Not MVP,0.810,0.284,77,12
Chuck Workman,Not MVP,0.806,0.274,87,25
Buster Adams,Not MVP,0.793,0.287,109,22
Bob Elliott,Not MVP,0.790,0.290,108,8
Danny Gardella,Not MVP,0.775,0.272,71,18
Johnny Barrett,Not MVP,0.775,0.256,67,15
Vince DiMaggio,Not MVP,0.772,0.257,84,19
Ray Sanders,Not MVP,0.760,0.276,78,8
Johnny Hopp,Not MVP,0.758,0.289,44,3
Jimmy Wasdell,Not MVP,0.758,0.300,60,7
Carden Gillenwater,Not MVP,0.755,0.288,72,7
Eddie Stanky,Not MVP,0.751,0.258,39,1
Peanuts Lowrey,Not MVP,0.735,0.283,89,7
Bill Nicholson,Not MVP,0.734,0.243,88,13
Frank McCormick,Not MVP,0.729,0.276,81,10
Stan Musial,Not MVP,0.990,0.347,94,12
Mel Ott,Not MVP,0.967,0.288,82,26
Dixie Walker,Not MVP,0.963,0.357,91,13
Bill Nicholson,Not MVP,0.935,0.287,122,33
Augie Galan,Not MVP,0.922,0.318,93,12
Johnny Hopp,Not MVP,0.903,0.336,72,11
Ron Northey,Not MVP,0.863,0.288,104,22
Jim Russell,Not MVP,0.859,0.312,66,8
Frank McCormick,Not MVP,0.853,0.305,102,20
Bob Elliott,Not MVP,0.848,0.297,108,10
Phil Cavarretta,Not MVP,0.842,0.321,82,5
Tommy Holmes,Not MVP,0.828,0.309,73,13
Joe Medwick,Not MVP,0.826,0.337,85,7
Ray Sanders,Not MVP,0.812,0.295,102,12
Buster Adams,Not MVP,0.810,0.283,64,17
Whitey Kurowski,Not MVP,0.790,0.270,87,20
Johnny Barrett,Not MVP,0.782,0.269,83,7
Eric Tipton,Not MVP,0.770,0.301,36,3
Babe Dahlgren,Not MVP,0.766,0.289,101,12
Butch Nieman,Not MVP,0.759,0.265,65,16
Danny Litwhiler,Not MVP,0.755,0.264,82,15
Ray Mueller,Not MVP,0.751,0.286,73,10
Tony Lupien,Not MVP,0.723,0.283,52,5
Frenchy Bordagaray,Not MVP,0.716,0.281,51,6
Buddy Kerr,Not MVP,0.703,0.266,63,9
Stan Musial,MVP,0.988,0.357,81,13
Bill Nicholson,Not MVP,0.917,0.309,128,29
Bob Elliott,Not MVP,0.820,0.315,101,7
Eric Tipton,Not MVP,0.819,0.288,49,9
Augie Galan,Not MVP,0.818,0.287,67,9
Billy Herman,Not MVP,0.815,0.330,100,2
Mel Ott,Not MVP,0.810,0.234,47,18
Phil Cavarretta,Not MVP,0.802,0.291,73,8
Ray Sanders,Not MVP,0.796,0.280,73,11
Elbie Fletcher,Not MVP,0.791,0.283,70,9
Arky Vaughan,Not MVP,0.783,0.305,66,5
Dixie Walker,Not MVP,0.774,0.302,71,5
Ron Northey,Not MVP,0.769,0.278,68,16
Whitey Kurowski,Not MVP,0.768,0.287,70,13
Frank McCormick,Not MVP,0.758,0.303,59,8
Lou Klein,Not MVP,0.752,0.287,62,7
Stan Hack,Not MVP,0.750,0.289,35,3
Peanuts Lowrey,Not MVP,0.740,0.292,63,1
Vince DiMaggio,Not MVP,0.733,0.248,88,15
Ray Mueller,Not MVP,0.726,0.260,52,8
Mickey Witek,Not MVP,0.726,0.314,55,6
Harry Walker,Not MVP,0.717,0.294,53,2
Babe Dahlgren,Not MVP,0.716,0.287,56,5
Pinky May,Not MVP,0.713,0.282,48,1
Tommy Holmes,Not MVP,0.712,0.270,41,5
Pete Reiser,Not MVP,0.964,0.343,76,14
Dolph Camilli,MVP,0.962,0.285,120,34
Johnny Mize,Not MVP,0.941,0.317,100,16
Mel Ott,Not MVP,0.898,0.286,90,27
Enos Slaughter,Not MVP,0.886,0.311,76,13
Joe Medwick,Not MVP,0.881,0.318,88,18
Elbie Fletcher,Not MVP,0.878,0.288,74,11
Nick Etten,Not MVP,0.858,0.311,79,14
Stan Hack,Not MVP,0.844,0.317,45,7
Dixie Walker,Not MVP,0.843,0.311,71,9
Danny Litwhiler,Not MVP,0.816,0.305,66,18
Johnny Hopp,Not MVP,0.814,0.303,50,4
Vince DiMaggio,Not MVP,0.810,0.267,100,21
Bill Nicholson,Not MVP,0.810,0.254,98,26
Babe Young,Not MVP,0.807,0.265,104,25
Babe Dahlgren,Not MVP,0.802,0.267,89,23
Max West,Not MVP,0.798,0.277,68,12
Jimmy Brown,Not MVP,0.769,0.306,56,3
Terry Moore,Not MVP,0.763,0.294,68,6
Cookie Lavagetto,Not MVP,0.757,0.277,78,1
Dom Dallessandro,Not MVP,0.753,0.272,85,6
Billy Jurges,Not MVP,0.747,0.293,61,5
Johnny Cooney,Not MVP,0.743,0.319,29,0
Frank McCormick,Not MVP,0.740,0.269,97,17
Billy Herman,Not MVP,0.732,0.285,41,3
Johnny Mize,Not MVP,1.039,0.314,137,43
Dolph Camilli,Not MVP,0.926,0.287,96,23
Bill Nicholson,Not MVP,0.899,0.297,98,25
Enos Slaughter,Not MVP,0.874,0.306,73,17
Mel Ott,Not MVP,0.864,0.289,79,19
Jim Gleeson,Not MVP,0.859,0.313,61,5
Elbie Fletcher,Not MVP,0.856,0.273,104,16
Hank Leiber,Not MVP,0.853,0.302,86,17
Frank McCormick,MVP,0.850,0.309,127,19
Arky Vaughan,Not MVP,0.846,0.300,95,7
Stan Hack,Not MVP,0.834,0.317,40,8
Terry Moore,Not MVP,0.831,0.304,64,17
Johnny Rizzo,Not MVP,0.828,0.283,72,24
Joe Medwick,Not MVP,0.823,0.301,86,17
Chet Ross,Not MVP,0.812,0.281,89,17
Babe Young,Not MVP,0.808,0.286,101,17
Harry Danning,Not MVP,0.804,0.300,91,13
Joe Orengo,Not MVP,0.795,0.287,56,7
Dixie Walker,Not MVP,0.792,0.308,66,6
Frank Demaree,Not MVP,0.777,0.302,61,7
Billy Werber,Not MVP,0.777,0.277,48,12
Bob Elliott,Not MVP,0.769,0.292,64,5
Eddie Miller,Not MVP,0.748,0.276,79,14
Joe Marty,Not MVP,0.736,0.270,50,13
Lonny Frey,Not MVP,0.732,0.266,54,8
Johnny Mize,Not MVP,1.036,0.337,102,27
Mel Ott,Not MVP,1.024,0.311,116,36
Ernie Lombardi,MVP,0.915,0.342,95,19
Joe Medwick,Not MVP,0.905,0.322,122,21
Ival Goodman,Not MVP,0.901,0.292,92,30
Johnny Rizzo,Not MVP,0.882,0.301,111,23
Dolph Camilli,Not MVP,0.879,0.251,100,24
Arky Vaughan,Not MVP,0.876,0.322,68,7
Stan Hack,Not MVP,0.843,0.320,67,4
Gus Suhr,Not MVP,0.824,0.294,64,3
Ernie Koy,Not MVP,0.820,0.299,76,11
Frank McCormick,Not MVP,0.773,0.327,106,5
Jo-Jo Moore,Not MVP,0.772,0.302,56,11
Cookie Lavagetto,Not MVP,0.769,0.273,79,6
Ripper Collins,Not MVP,0.768,0.267,61,13
Hersh Martin,Not MVP,0.768,0.298,39,3
Goody Rosen,Not MVP,0.757,0.281,51,4
Carl Reynolds,Not MVP,0.752,0.302,67,3
Lloyd Waner,Not MVP,0.744,0.313,57,5
Elbie Fletcher,Not MVP,0.729,0.272,48,6
Frank Demaree,Not MVP,0.725,0.273,62,8
Dick Bartell,Not MVP,0.724,0.262,49,9
Harry Craft,Not MVP,0.723,0.270,83,15
Billy Myers,Not MVP,0.720,0.253,47,12
Pep Young,Not MVP,0.710,0.278,79,4
Joe Medwick,MVP,1.056,0.374,154,31
Dolph Camilli,Not MVP,1.034,0.339,80,27
Johnny Mize,Not MVP,1.021,0.364,113,25
Mel Ott,Not MVP,0.931,0.294,95,31
Billy Herman,Not MVP,0.875,0.335,65,8
Frank Demaree,Not MVP,0.866,0.324,115,17
Arky Vaughan,Not MVP,0.857,0.322,72,5
Paul Waner,Not MVP,0.854,0.354,74,2
Pinky Whitney,Not MVP,0.841,0.341,79,8
Dick Bartell,Not MVP,0.836,0.306,62,14
Heinie Manush,Not MVP,0.831,0.333,73,4
Don Padgett,Not MVP,0.814,0.314,74,10
Gene Moore,Not MVP,0.814,0.283,70,16
Jo-Jo Moore,Not MVP,0.804,0.310,57,6
Cookie Lavagetto,Not MVP,0.781,0.282,70,8
Ival Goodman,Not MVP,0.775,0.273,55,12
Gus Suhr,Not MVP,0.771,0.278,97,5
Hersh Martin,Not MVP,0.771,0.283,49,8
Alex Kampouris,Not MVP,0.766,0.249,71,17
Ripper Collins,Not MVP,0.765,0.274,71,16
Lloyd Waner,Not MVP,0.762,0.330,45,1
Stan Hack,Not MVP,0.762,0.297,63,2
Al Todd,Not MVP,0.758,0.307,86,8
Billy Jurges,Not MVP,0.754,0.298,65,1
Augie Galan,Not MVP,0.751,0.252,78,18
Arky Vaughan,Not MVP,1.098,0.385,99,19
Joe Medwick,Not MVP,0.962,0.353,126,23
Mel Ott,Not MVP,0.962,0.322,114,31
Ripper Collins,Not MVP,0.915,0.313,122,23
Wally Berger,Not MVP,0.903,0.295,130,34
Hank Leiber,Not MVP,0.901,0.331,107,22
Paul Waner,Not MVP,0.869,0.321,78,11
Augie Galan,Not MVP,0.866,0.314,79,12
Johnny Moore,Not MVP,0.859,0.323,93,19
Billy Herman,Not MVP,0.858,0.341,83,7
Chuck Klein,Not MVP,0.844,0.293,73,21
Stan Hack,Not MVP,0.842,0.311,64,4
Bill Terry,Not MVP,0.834,0.341,64,6
Sam Leslie,Not MVP,0.800,0.308,93,5
Gus Suhr,Not MVP,0.794,0.272,81,10
Pepper Martin,Not MVP,0.789,0.299,54,9
Lonny Frey,Not MVP,0.788,0.262,77,11
Jo-Jo Moore,Not MVP,0.782,0.295,71,15
Travis Jackson,Not MVP,0.780,0.301,80,9
Dolph Camilli,Not MVP,0.776,0.261,83,25
Woody Jensen,Not MVP,0.773,0.324,62,8
Ethan Allen,Not MVP,0.770,0.307,63,8
Ival Goodman,Not MVP,0.743,0.269,72,12
Lloyd Waner,Not MVP,0.738,0.309,46,0
George Watkins,Not MVP,0.733,0.270,76,17
Chuck Klein,MVP,1.050,0.348,137,38
Mel Ott,Not MVP,1.025,0.318,123,38
Lefty O'Doul,Not MVP,0.978,0.368,90,21
Bill Terry,Not MVP,0.962,0.350,117,28
Don Hurst,Not MVP,0.959,0.339,143,24
Babe Herman,Not MVP,0.930,0.326,87,16
Paul Waner,Not MVP,0.906,0.341,82,8
Hack Wilson,Not MVP,0.904,0.297,123,23
George Watkins,Not MVP,0.844,0.312,63,9
Hal Lee,Not MVP,0.841,0.303,85,18
Riggs Stephenson,Not MVP,0.826,0.324,85,4
Wally Berger,Not MVP,0.815,0.307,73,17
Pie Traynor,Not MVP,0.806,0.329,68,2
Ripper Collins,Not MVP,0.802,0.279,91,21
Lloyd Waner,Not MVP,0.798,0.333,38,2
Dick Bartell,Not MVP,0.792,0.308,53,1
Joe Stripp,Not MVP,0.788,0.303,64,6
Arky Vaughan,Not MVP,0.787,0.318,61,4
Pinky Whitney,Not MVP,0.784,0.298,124,13
Kiddo Davis,Not MVP,0.783,0.309,57,5
Kiki Cuyler,Not MVP,0.782,0.291,77,10
George Grantham,Not MVP,0.776,0.292,39,6
Charlie Grimm,Not MVP,0.774,0.307,80,7
Billy Herman,Not MVP,0.762,0.314,51,1
Tony Cuccinello,Not MVP,0.752,0.281,77,12
Chuck Klein,Not MVP,0.982,0.337,121,31
Chick Hafey,Not MVP,0.973,0.349,95,16
Mel Ott,Not MVP,0.937,0.292,115,29
Bill Terry,Not MVP,0.926,0.349,112,9
Wally Berger,Not MVP,0.892,0.323,84,19
Babe Herman,Not MVP,0.890,0.313,97,18
Lefty O'Doul,Not MVP,0.878,0.336,75,7
Kiki Cuyler,Not MVP,0.877,0.330,88,9
Paul Waner,Not MVP,0.857,0.322,70,6
Don Hurst,Not MVP,0.855,0.305,91,11
George Grantham,Not MVP,0.851,0.305,46,10
Charlie Grimm,Not MVP,0.851,0.331,66,4
George Watkins,Not MVP,0.813,0.288,51,13
Tony Cuccinello,Not MVP,0.805,0.315,93,2
Woody English,Not MVP,0.804,0.319,53,2
Harvey Hendrick,Not MVP,0.793,0.315,75,1
Del Bissonette,Not MVP,0.786,0.290,87,12
Travis Jackson,Not MVP,0.773,0.310,71,5
Pie Traynor,Not MVP,0.770,0.298,103,2
Freddy Leach,Not MVP,0.769,0.309,61,6
Pinky Whitney,Not MVP,0.765,0.287,74,9
Frankie Frisch,MVP,0.764,0.311,82,4
Lloyd Waner,Not MVP,0.759,0.314,57,4
Charlie Gelbert,Not MVP,0.748,0.289,62,1
Johnny Frederick,Not MVP,0.747,0.270,71,17
